County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Location,Counties,New York Zip Codes
New York,714216,Store,JAC   ,7-ELEVEN INC                     ,7-ELEVEN STORE #37023H ,600,W 178TH ST               ,             ,               ,NEW YORK          ,NY,10033,1550,"{'latitude': '40.847353', 'longitude': '-73.935179', 'human_address': '{""address"": ""600 W 178TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,724233,Store,JAC   ,KYJW CORPORATION                 ,7 ELEVEN STORE #37035A ,478,3RD AVE                  ,             ,               ,NEW YORK          ,NY,10016,0,"{'latitude': '40.744776', 'longitude': '-73.978808', 'human_address': '{""address"": ""478 3RD AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,717976,Store,JAC   ,7-ELEVEN INC                     ,7-ELEVEN STORE #37104H ,1642,LEXINGTON AVE         ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.790805', 'longitude': '-73.947336', 'human_address': '{""address"": ""1642 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,724493,Store,JAC   ,K & N STORES INC                 ,7 ELEVEN STORE # 37539A,801,AMSTERDAM AVE                ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.796083', 'longitude': '-73.968514', 'human_address': '{""address"": ""801 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,742728,Store,JAC   ,7 ELEVEN INC                     ,7-ELEVEN STORE #38310H ,88,GREENWICH STREET          ,             ,               ,NEW YORK          ,NY,10006,0,"{'latitude': '40.707778', 'longitude': '-74.013682', 'human_address': '{""address"": ""88 GREENWICH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10006""}'}",2095,722
New York,627888,Store,JAC   ,PAUL SEVEN ELEVEN 2 INC          ,7-ELEVEN STORE 39102A  ,140,CHURCH ST                ,             ,               ,NEW YORK          ,NY,10007,1000,"{'latitude': '40.714473', 'longitude': '-74.008331', 'human_address': '{""address"": ""140 CHURCH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10007""}'}",2095,723
New York,740158,Store,JAC   ,ELITE 866 LLC                    ,7 ELEVEN STORE #39226A ,866,6TH AVE                  ,             ,               ,NEW YORK          ,NY,10001,1800,"{'latitude': '40.747603', 'longitude': '-73.989386', 'human_address': '{""address"": ""866 6TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,628578,Store,JAC   ,535 8TH AVENUE CORP              ,7-ELEVEN STORE 39308A  ,535,8TH AVE                  ,             ,               ,NEW YORK          ,NY,10018,10000,"{'latitude': '40.754025', 'longitude': '-73.992137', 'human_address': '{""address"": ""535 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10018""}'}",2095,741
New York,730033,Store,JAC   ,SAMSUL SHIMMO RETAIL MANAGEMENT L,7 ELEVEN STORE # 39392B,395,3RD AVE                      ,             ,               ,NEW YORK          ,NY,10016,3000,"{'latitude': '40.742032', 'longitude': '-73.980812', 'human_address': '{""address"": ""395 3RD AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,730402,Store,JAC   ,GEN 2 ENTERPRISES INC            ,7 ELEVEN STORE # 39875A,589,8TH AVE                  ,             ,               ,NEW YORK          ,NY,10018,1600,"{'latitude': '40.755196', 'longitude': '-73.991292', 'human_address': '{""address"": ""589 8TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10018""}'}",2095,741
New York,626039,Store,JAC   ,SOLANKI JIMMY K                  ,7-ELEVEN STR 33570A    ,105-107,E 23RD ST          ,             ,               ,NEW YORK          ,NY,10010,1200,"{'latitude': '40.739899', 'longitude': '-73.985681', 'human_address': '{""address"": ""105 107 E 23RD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10010""}'}",2095,734
New York,734985,Store,JAC   ,2256 SECOND AVENUE CONVENIENCE LL,7 ELEVEN STROE #37116A ,2256,2ND AVE                 ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.796842', 'longitude': '-73.937898', 'human_address': '{""address"": ""2256 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,627655,Store,JAC   ,7TH AVENUE ARISTOCRATIC DELI INC ,7TH AVE ARISTOCRATIC DL,208,W 23RD ST                    ,             ,               ,NEW YORK          ,NY,10011,3000,"{'latitude': '40.744369', 'longitude': '-73.996277', 'human_address': '{""address"": ""208 W 23RD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,713223,Store,JAC   ,7TH AVE DELI GROCERY CORP        ,7TH AVE DELI GROCERY   ,2417,ADAM CLAYTON POWELL BLVD    ,             ,               ,NEW YORK          ,NY,10030,1500,"{'latitude': '40.8192', 'longitude': '-73.940756', 'human_address': '{""address"": ""2417 ADAM CLAYTON POWELL BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,628468,Store,JAC   ,7TH AVE HARLEM FOOD CORP         ,7TH AVE HARLEM FOOD    ,2299,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10030,1200,"{'latitude': '40.815107', 'longitude': '-73.943724', 'human_address': '{""address"": ""2299 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,737291,Store,JAC   ,7TH AVE MIKE FOOD CORP           ,7TH AVE MIKE FOOD      ,2299,ADAM CLAYTON POWELL JR BLVD ,             ,               ,NEW YORK          ,NY,10030,0,"{'latitude': '40.815107', 'longitude': '-73.943724', 'human_address': '{""address"": ""2299 ADAM CLAYTON POWELL JR BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,713217,Store,JAC   ,7TH AVENUE GROCERY CORP          ,7TH AVENUE GROCERY     ,2588,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10039,1000,"{'latitude': '40.824852', 'longitude': '-73.936848', 'human_address': '{""address"": ""2588 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10039""}'}",2095,798
New York,620172,Store,JAC   ,809 LEX GROCERY INC              ,809 LEX GROCERY        ,809,LEXINGTON AVE                ,             ,               ,NEW YORK          ,NY,10065,2000,"{'latitude': '40.764301', 'longitude': '-73.966663', 'human_address': '{""address"": ""809 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10065""}'}",2095,
New York,629208,Store,JAC   ,82ND STREET GROCERY INC          ,82ND STREET GROCERY    ,454,AMSTERDAM AVE                ,             ,               ,NEW YORK          ,NY,10024,1800,"{'latitude': '40.784983', 'longitude': '-73.976985', 'human_address': '{""address"": ""454 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10024""}'}",2095,751
New York,624595,Store,JAC   ,840 ST NICHOLAS FOOD CORP        ,840 ST NICHOLAS FD MKT ,840,ST NICHOLAS AVE              ,             ,               ,NEW YORK          ,NY,10031,1700,"{'latitude': '40.828826', 'longitude': '-73.942196', 'human_address': '{""address"": ""840 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,715960,Store,JAC   ,844 DELI GROCERY INC             ,844 DELI GROCERY       ,844,AMSTERDAM AVE                ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.797414', 'longitude': '-73.967923', 'human_address': '{""address"": ""844 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,718672,Store,JAC   ,84TH STR CORNER DELI CORP        ,84TH STR CORNER DELI   ,1624,2ND AVE.                    ,             ,               ,NEW YORK          ,NY,10028,0,"{'latitude': '40.776668', 'longitude': '-73.952606', 'human_address': '{""address"": ""1624 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,629006,Store,JAC   ,85 DELI MINI MARKET CORP         ,85 DELI MINI MARKET    ,5008,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10034,1500,"{'latitude': '40.868828', 'longitude': '-73.917749', 'human_address': '{""address"": ""5008 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,723339,Store,JAC   ,87 ST DELI INC 1                 ,87 ST DELI             ,562,AMSTERDAM AVE                ,             ,               ,NEW YORK          ,NY,10024,0,"{'latitude': '40.788472', 'longitude': '-73.974444', 'human_address': '{""address"": ""562 AMSTERDAM AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10024""}'}",2095,751
New York,628070,Store,JAC   ,87 ST DELI INC                   ,87 ST DELI INC         ,1665,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10028,1700,"{'latitude': '40.777378', 'longitude': '-73.948994', 'human_address': '{""address"": ""1665 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,628689,Store,JAC   ,886 G&G CORP                     ,886 G&G                ,886,10TH AVE                     ,             ,               ,NEW YORK          ,NY,10019,900,"{'latitude': '40.769595', 'longitude': '-73.988238', 'human_address': '{""address"": ""886 10TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,736397,Store,JAC   ,8TH AVE DELI #2 CORP             ,8TH AVE DELI #2        ,2712,FREDERICK DOUGLAS BLVD      ,             ,               ,NEW YORK          ,NY,10030,2000,"{'latitude': '40.822286', 'longitude': '-73.942328', 'human_address': '{""address"": ""2712 FREDERICK DOUGLAS BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,737685,Store,JAC   ,8TH AVENUE FOOD CENTER CORP      ,8TH AVENUE FOOD CENTER ,2922,FREDERICK DOUGLAS BLVD      ,             ,               ,NEW YORK          ,NY,10039,0,"{'latitude': '40.828879', 'longitude': '-73.937509', 'human_address': '{""address"": ""2922 FREDERICK DOUGLAS BLVD"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10039""}'}",2095,798
New York,712216,Store,JAC   ,8TH AVENUE TOBACCO & MAGAZINE INC,8TH AVENUE TOBACCO & MA,334,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10001,600,"{'latitude': '40.750386', 'longitude': '-73.998479', 'human_address': '{""address"": ""334 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,625670,Store,JAC   ,901 COLUMBUS DELI CORP           ,901 COLUMBUS DELI      ,901,COLUMBUS AVE                 ,             ,               ,NEW YORK          ,NY,10025,1600,"{'latitude': '40.798062', 'longitude': '-73.963735', 'human_address': '{""address"": ""901 COLUMBUS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,627088,Store,JAC   ,91 CATHERINE GROCERY CORP        ,91 CATHERINE GROCERY   ,91,HAMILTON PL                   ,             ,               ,NEW YORK          ,NY,10031,1500,"{'latitude': '40.823238', 'longitude': '-73.950316', 'human_address': '{""address"": ""91 HAMILTON PL"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10031""}'}",2095,758
New York,628987,Store,JAC   ,94 ST NICHOLAS DELI INC          ,94 ST NICHOLAS DELI    ,94,ST NICHOLAS PLACE             ,             ,               ,NEW YORK          ,NY,10032,1500,"{'latitude': '40.829961', 'longitude': '-73.940362', 'human_address': '{""address"": ""94 ST NICHOLAS PLACE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,758
New York,628485,Store,A     ,967 1ST AVENUE NEWS CORP         ,967 1ST AVENUE NEWS    ,967,1ST AVE                      ,             ,               ,NEW YORK          ,NY,10022,0,"{'latitude': '40.75583', 'longitude': '-73.96474', 'human_address': '{""address"": ""967 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10022""}'}",2095,749
New York,725306,Store,A     ,97 TOBACCO SHOP INC              ,97TOBACCO SHOP         ,2578,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10025,300,"{'latitude': '40.795477', 'longitude': '-73.971056', 'human_address': '{""address"": ""2578 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,626142,Store,A     ,99 CENTS CLASS INC               ,99 CENT CLASS          ,4520,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10040,2000,"{'latitude': '40.858452', 'longitude': '-73.931728', 'human_address': '{""address"": ""4520 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10040""}'}",2095,799
New York,628295,Store,A     ,99 CENT MINI DEPOT INC           ,99 CENT MINI DEPOT     ,2487,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10030,2000,"{'latitude': '40.821207', 'longitude': '-73.939272', 'human_address': '{""address"": ""2487 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10030""}'}",2095,757
New York,627132,Store,A     ,1967 99 CENTS & DISCOUNT INC     ,99 CENTS & DISCOUNT    ,1967,AMSTERDAM                   ,             ,               ,NEW YORK          ,NY,10032,2500,"{'latitude': '40.833144', 'longitude': '-73.941833', 'human_address': '{""address"": ""1967 AMSTERDAM"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,628584,Store,A     ,AI&M DISCOUNT INC                ,99 CENTS FABULOUS      ,2084,7TH AVE                     ,             ,               ,NEW YORK          ,NY,10027,1100,"{'latitude': '40.808479', 'longitude': '-73.94879', 'human_address': '{""address"": ""2084 7TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10027""}'}",2095,754
New York,626769,Store,A     ,DOLLAR MAGIC LLC                 ,99 CENTS RUSH          ,2050,LEXINGTON AVE         ,             ,               ,NEW YORK          ,NY,10035,3000,"{'latitude': '40.803914', 'longitude': '-73.937761', 'human_address': '{""address"": ""2050 LEXINGTON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,628323,Store,A     ,BIG EMPIRE INC                   ,99 CENTS & UP NYC      ,921,COLUMBUS AVE                 ,             ,               ,NEW YORK          ,NY,10025,2800,"{'latitude': '40.798714', 'longitude': '-73.963253', 'human_address': '{""address"": ""921 COLUMBUS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,710143,Store,A     ,NYC LUCKY DISCOUNT INC           ,99 CENTS WONDER        ,110,W 145TH ST                   ,             ,               ,NEW YORK          ,NY,10039,7500,"{'latitude': '40.820718', 'longitude': '-73.936898', 'human_address': '{""address"": ""110 W 145TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10039""}'}",2095,757
New York,625200,Store,A     ,DYCKMAN DEALS INC                ,99 CENT USA            ,116A,DYCKMAN ST                  ,             ,               ,NEW YORK          ,NY,10040,6000,"{'latitude': '40.86209', 'longitude': '-73.92507', 'human_address': '{""address"": ""116A DYCKMAN ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10040""}'}",2095,799
New York,628495,Store,A     ,99 CENT WORLD & VARIETY CORP     ,99 CENT WORLD & VARIETY,4242,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10033,2500,"{'latitude': '40.849705', 'longitude': '-73.936196', 'human_address': '{""address"": ""4242 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,733528,Store,A     ,GOHAR ALI                        ,99C STAR DISCOUNT      ,1929,THIRD AVENUE                ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.791681', 'longitude': '-73.944601', 'human_address': '{""address"": ""1929 THIRD AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,734406,Store,JAC   ,9 ONE 4 LLC                      ,9 ONE 4                ,1748,2ND AVENUE                  ,             ,               ,NEW YORK          ,NY,10128,2000,"{'latitude': '40.78117', 'longitude': '-73.94933', 'human_address': '{""address"": ""1748 2ND AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10128""}'}",2095,583
New York,725963,Store,JAC   ,9TH AVE GOURMET DELI INC         ,9TH AVE GOURMET DELI   ,769,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10019,3000,"{'latitude': '40.764483', 'longitude': '-73.988206', 'human_address': '{""address"": ""769 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,622247,Store,JAC   ,9TH AVENUE ROYAL DELI INC        ,9TH AVENUE ROYAL DELI  ,817,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10019,2800,"{'latitude': '40.766111', 'longitude': '-73.987031', 'human_address': '{""address"": ""817 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,627646,Store,A     ,NASSER MUSLEH                    ,9TH AVE SMOKE SHOP     ,677,9TH AVE                      ,             ,               ,NEW YORK          ,NY,10036,500,"{'latitude': '40.761379', 'longitude': '-73.990493', 'human_address': '{""address"": ""677 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
